date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:20:25	93335/93335	---M-Z	200	added ('OK')	text/html	etag:%2216c97-5e150655235e3-gzip%22	https://coderthemes.com/ubold/layouts/creative/ui-video.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/ui-video.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:25	135460/135460	---M-Z	200	added ('OK')	text/html	etag:%2221124-5e150655216a3-gzip%22	https://coderthemes.com/ubold/layouts/creative/ui-dropdowns.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/ui-dropdowns.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:25	106065/106065	---M-Z	200	added ('OK')	text/html	etag:%2219e51-5e15065522643-gzip%22	https://coderthemes.com/ubold/layouts/creative/ui-ribbons.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/ui-ribbons.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:25	108024/108024	---M-Z	200	added ('OK')	text/html	etag:%221a5f8-5e150655235e3-gzip%22	https://coderthemes.com/ubold/layouts/creative/ui-tooltips-popovers.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/ui-tooltips-popovers.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:26	120240/120240	---M-Z	200	added ('OK')	text/html	etag:%221d5b0-5e150655216a3-gzip%22	https://coderthemes.com/ubold/layouts/creative/ui-general.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/ui-general.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:26	120300/120300	---M-Z	200	added ('OK')	text/html	etag:%221d5ec-5e150655235e3-gzip%22	https://coderthemes.com/ubold/layouts/creative/ui-typography.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/ui-typography.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:26	107640/107640	---M-Z	200	added ('OK')	text/html	etag:%221a478-5e150655216a3-gzip%22	https://coderthemes.com/ubold/layouts/creative/ui-grid.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/ui-grid.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:26	105441/105441	---M-Z	200	added ('OK')	text/html	etag:%2219be1-5e150655199a3-gzip%22	https://coderthemes.com/ubold/layouts/creative/extended-nestable.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/extended-nestable.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:27	101584/101584	---M-Z	200	added ('OK')	text/html	etag:%2218cd0-5e150655199a3-gzip%22	https://coderthemes.com/ubold/layouts/creative/extended-range-slider.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/extended-range-slider.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:27	125306/125306	---M-Z	200	added ('OK')	text/html	etag:%221e97a-5e15065518a03-gzip%22	https://coderthemes.com/ubold/layouts/creative/extended-dragula.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/extended-dragula.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:27	106741/106741	---M-Z	200	added ('OK')	text/html	etag:%221a0f5-5e15065518a03-gzip%22	https://coderthemes.com/ubold/layouts/creative/extended-animation.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/extended-animation.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:27	98332/98332	---M-Z	200	added ('OK')	text/html	etag:%221801c-5e150655199a3-gzip%22	https://coderthemes.com/ubold/layouts/creative/extended-sweet-alert.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/extended-sweet-alert.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:28	95170/95170	---M-Z	200	added ('OK')	text/html	etag:%22173c2-5e150655199a3-gzip%22	https://coderthemes.com/ubold/layouts/creative/extended-tour.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/extended-tour.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:28	115517/115517	---M-Z	200	added ('OK')	text/html	etag:%221c33d-5e150655199a3-gzip%22	https://coderthemes.com/ubold/layouts/creative/extended-scrollspy.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/extended-scrollspy.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:28	99925/99925	---M-Z	200	added ('OK')	text/html	etag:%2218655-5e150655199a3-gzip%22	https://coderthemes.com/ubold/layouts/creative/extended-loading-buttons.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/extended-loading-buttons.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:28	158764/158764	---M-Z	200	added ('OK')	text/html	etag:%2226c2c-5e150655235e3-gzip%22	https://coderthemes.com/ubold/layouts/creative/widgets.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/widgets.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:29	156069/156069	---M-Z	200	added ('OK')	text/html	etag:%22261a5-5e1506551a943-gzip%22	https://coderthemes.com/ubold/layouts/creative/forms-elements.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/forms-elements.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:29	139547/139547	---M-Z	200	added ('OK')	text/html	etag:%222211b-5e150655199a3-gzip%22	https://coderthemes.com/ubold/layouts/creative/forms-advanced.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/forms-advanced.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:29	125550/125550	---M-Z	200	added ('OK')	text/html	etag:%221ea6e-5e1506551a943-gzip%22	https://coderthemes.com/ubold/layouts/creative/forms-validation.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/forms-validation.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:29	107093/107093	---M-Z	200	added ('OK')	text/html	etag:%221a255-5e1506551a943-gzip%22	https://coderthemes.com/ubold/layouts/creative/forms-pickers.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/forms-pickers.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:29	131543/131543	---M-Z	200	added ('OK')	text/html	etag:%22201d7-5e1506551a943-gzip%22	https://coderthemes.com/ubold/layouts/creative/forms-wizard.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/forms-wizard.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:30	105570/105570	---M-Z	200	added ('OK')	text/html	etag:%2219c62-5e1506551a943-gzip%22	https://coderthemes.com/ubold/layouts/creative/forms-masks.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/forms-masks.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:30	94019/94019	---M-Z	200	added ('OK')	text/html	etag:%2216f43-5e1506551a943-gzip%22	https://coderthemes.com/ubold/layouts/creative/forms-quilljs.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/forms-quilljs.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:30	96363/96363	---M-Z	200	added ('OK')	text/html	etag:%221786b-5e1506551a943-gzip%22	https://coderthemes.com/ubold/layouts/creative/forms-file-uploads.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/forms-file-uploads.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:30	95017/95017	---M-Z	200	added ('OK')	text/html	etag:%2217329-5e1506551b8e3-gzip%22	https://coderthemes.com/ubold/layouts/creative/forms-x-editable.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/forms-x-editable.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:31	137281/137281	---M-Z	200	added ('OK')	text/html	etag:%2221841-5e1506551a943-gzip%22	https://coderthemes.com/ubold/layouts/creative/forms-image-crop.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/forms-image-crop.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:31	123321/123321	---M-Z	200	added ('OK')	text/html	etag:%221e1b9-5e1506550fd63-gzip%22	https://coderthemes.com/ubold/layouts/creative/charts-apex.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/charts-apex.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:31	95557/95557	---M-Z	200	added ('OK')	text/html	etag:%2217545-5e15065510d03-gzip%22	https://coderthemes.com/ubold/layouts/creative/charts-flot.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/charts-flot.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:31	97595/97595	---M-Z	200	added ('OK')	text/html	etag:%2217d3b-5e15065512c43-gzip%22	https://coderthemes.com/ubold/layouts/creative/charts-morris.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/charts-morris.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:31	94526/94526	---M-Z	200	added ('OK')	text/html	etag:%221713e-5e1506550fd63-gzip%22	https://coderthemes.com/ubold/layouts/creative/charts-chartjs.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/charts-chartjs.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:32	111432/111432	---M-Z	200	added ('OK')	text/html	etag:%221b348-5e15065512c43-gzip%22	https://coderthemes.com/ubold/layouts/creative/charts-peity.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/charts-peity.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:32	107361/107361	---M-Z	200	added ('OK')	text/html	etag:%221a361-5e1506550fd63-gzip%22	https://coderthemes.com/ubold/layouts/creative/charts-chartist.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/charts-chartist.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:32	95021/95021	---M-Z	200	added ('OK')	text/html	etag:%221732d-5e1506550fd63-gzip%22	https://coderthemes.com/ubold/layouts/creative/charts-c3.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/charts-c3.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:32	96732/96732	---M-Z	200	added ('OK')	text/html	etag:%22179dc-5e15065512c43-gzip%22	https://coderthemes.com/ubold/layouts/creative/charts-sparklines.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/charts-sparklines.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:33	99232/99232	---M-Z	200	added ('OK')	text/html	etag:%22183a0-5e15065512c43-gzip%22	https://coderthemes.com/ubold/layouts/creative/charts-knob.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/charts-knob.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:33	143848/143848	---M-Z	200	added ('OK')	text/html	etag:%22231e8-5e1506551f763-gzip%22	https://coderthemes.com/ubold/layouts/creative/tables-basic.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/tables-basic.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:33	433918/433918	---M-Z	200	added ('OK')	text/html	etag:%2269efe-5e1506551f763-gzip%22	https://coderthemes.com/ubold/layouts/creative/tables-datatables.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/tables-datatables.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:33	106604/106604	---M-Z	200	added ('OK')	text/html	etag:%221a06c-5e1506551f763-gzip%22	https://coderthemes.com/ubold/layouts/creative/tables-editable.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/tables-editable.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:34	123299/123299	---M-Z	200	added ('OK')	text/html	etag:%221e1a3-5e15065520703-gzip%22	https://coderthemes.com/ubold/layouts/creative/tables-responsive.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/tables-responsive.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:34	174346/174346	---M-Z	200	added ('OK')	text/html	etag:%222a90a-5e15065520703-gzip%22	https://coderthemes.com/ubold/layouts/creative/tables-footables.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/tables-footables.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:34	177224/177224	---M-Z	200	added ('OK')	text/html	etag:%222b448-5e1506551f763-gzip%22	https://coderthemes.com/ubold/layouts/creative/tables-bootstrap.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/tables-bootstrap.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:34	138723/138723	---M-Z	200	added ('OK')	text/html	etag:%2221de3-5e15065520703-gzip%22	https://coderthemes.com/ubold/layouts/creative/tables-tablesaw.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/tables-tablesaw.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:34	90718/90718	---M-Z	200	added ('OK')	text/html	etag:%221625e-5e15065520703-gzip%22	https://coderthemes.com/ubold/layouts/creative/tables-jsgrid.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/tables-jsgrid.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:35	90728/90728	---M-Z	200	added ('OK')	text/html	etag:%2216268-5e1506f2e34f0-gzip%22	https://coderthemes.com/ubold/layouts/creative/icons-material-symbols.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/icons-material-symbols.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:35	224201/224201	---M-Z	200	added ('OK')	text/html	etag:%2236bc9-5e1506551c883-gzip%22	https://coderthemes.com/ubold/layouts/creative/icons-two-tone.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/icons-two-tone.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:35	151678/151678	---M-Z	200	added ('OK')	text/html	etag:%222507e-5e1506551b8e3-gzip%22	https://coderthemes.com/ubold/layouts/creative/icons-feather.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/icons-feather.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:35	95903/95903	---M-Z	200	added ('OK')	text/html	etag:%221769f-5e1506551b8e3-gzip%22	https://coderthemes.com/ubold/layouts/creative/icons-mdi.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/icons-mdi.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:36	138090/138090	---M-Z	200	added ('OK')	text/html	etag:%2221b6a-5e1506551b8e3-gzip%22	https://coderthemes.com/ubold/layouts/creative/icons-dripicons.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/icons-dripicons.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:36	92069/92069	---M-Z	200	added ('OK')	text/html	etag:%22167a5-5e1506551b8e3-gzip%22	https://coderthemes.com/ubold/layouts/creative/icons-font-awesome.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/icons-font-awesome.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:36	172049/172049	---M-Z	200	added ('OK')	text/html	etag:%222a011-5e1506551c883-gzip%22	https://coderthemes.com/ubold/layouts/creative/icons-themify.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/icons-themify.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:36	164895/164895	---M-Z	200	added ('OK')	text/html	etag:%222841f-5e1506551b8e3-gzip%22	https://coderthemes.com/ubold/layouts/creative/icons-simple-line.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/icons-simple-line.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:37	152457/152457	---M-Z	200	added ('OK')	text/html	etag:%2225389-5e1506551c883-gzip%22	https://coderthemes.com/ubold/layouts/creative/icons-weather.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/icons-weather.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:37	95590/95590	---M-Z	200	added ('OK')	text/html	etag:%2217566-5e1506551d823-gzip%22	https://coderthemes.com/ubold/layouts/creative/maps-google.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/maps-google.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:37	98009/98009	---M-Z	200	added ('OK')	text/html	etag:%2217ed9-5e1506551d823-gzip%22	https://coderthemes.com/ubold/layouts/creative/maps-vector.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/maps-vector.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:37	92677/92677	---M-Z	200	added ('OK')	text/html	etag:%2216a05-5e1506551d823-gzip%22	https://coderthemes.com/ubold/layouts/creative/maps-mapael.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/maps-mapael.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:37	6926/6926	---M-Z	200	added ('OK')	text/html	etag:%221b0e-5e1506550edc3-gzip%22	https://coderthemes.com/ubold/layouts/creative/auth-login.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/auth-login.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:38	7211/7211	---M-Z	200	added ('OK')	text/html	etag:%221c2b-5e1506550edc3-gzip%22	https://coderthemes.com/ubold/layouts/creative/auth-register.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/auth-register.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:38	7935/7935	---M-Z	200	added ('OK')	text/html	etag:%221eff-5e1506550edc3-gzip%22	https://coderthemes.com/ubold/layouts/creative/auth-signin-signup.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/auth-signin-signup.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:38	4268/4268	---M-Z	200	added ('OK')	text/html	etag:%2210ac-5e1506550edc3-gzip%22	https://coderthemes.com/ubold/layouts/creative/auth-recoverpw.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/auth-recoverpw.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:38	4537/4537	---M-Z	200	added ('OK')	text/html	etag:%2211b9-5e1506550edc3-gzip%22	https://coderthemes.com/ubold/layouts/creative/auth-lock-screen.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/auth-lock-screen.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:39	4467/4467	---M-Z	200	added ('OK')	text/html	etag:%221173-5e1506550edc3-gzip%22	https://coderthemes.com/ubold/layouts/creative/auth-logout.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/auth-logout.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:39	7380/7380	---M-Z	200	added ('OK')	text/html	etag:%221cd4-5e1506550edc3-gzip%22	https://coderthemes.com/ubold/layouts/creative/auth-confirm-mail.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/auth-confirm-mail.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:39	7137/7137	---M-Z	200	added ('OK')	text/html	etag:%221be1-5e1506550edc3-gzip%22	https://coderthemes.com/ubold/layouts/creative/auth-login-2.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/auth-login-2.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:39	7394/7394	---M-Z	200	added ('OK')	text/html	etag:%221ce2-5e1506550edc3-gzip%22	https://coderthemes.com/ubold/layouts/creative/auth-register-2.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/auth-register-2.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:40	11666/11666	---M-Z	200	added ('OK')	text/html	etag:%222d92-5e1506550edc3-gzip%22	https://coderthemes.com/ubold/layouts/creative/auth-signin-signup-2.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/auth-signin-signup-2.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:40	4636/4636	---M-Z	200	added ('OK')	text/html	etag:%22121c-5e1506550edc3-gzip%22	https://coderthemes.com/ubold/layouts/creative/auth-recoverpw-2.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/auth-recoverpw-2.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:40	4724/4724	---M-Z	200	added ('OK')	text/html	etag:%221274-5e1506550edc3-gzip%22	https://coderthemes.com/ubold/layouts/creative/auth-lock-screen-2.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/auth-lock-screen-2.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:40	4622/4622	---M-Z	200	added ('OK')	text/html	etag:%22120e-5e1506550edc3-gzip%22	https://coderthemes.com/ubold/layouts/creative/auth-logout-2.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/auth-logout-2.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:41	7740/7740	---M-Z	200	added ('OK')	text/html	etag:%221e3c-5e1506550edc3-gzip%22	https://coderthemes.com/ubold/layouts/creative/auth-confirm-mail-2.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/auth-confirm-mail-2.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:41	8330/8330	---M-Z	200	added ('OK')	text/html	etag:%22208a-5e1506551d823-gzip%22	https://coderthemes.com/ubold/layouts/creative/pages-404.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/pages-404.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:41	5006/5006	---M-Z	200	added ('OK')	text/html	etag:%22138e-5e1506551d823-gzip%22	https://coderthemes.com/ubold/layouts/creative/pages-404-two.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/pages-404-two.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:41	90875/90875	---M-Z	200	added ('OK')	text/html	etag:%22162fb-5e1506551d823-gzip%22	https://coderthemes.com/ubold/layouts/creative/pages-404-alt.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/pages-404-alt.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:42	3477/3477	---M-Z	200	added ('OK')	text/html	etag:%22d95-5e1506551d823-gzip%22	https://coderthemes.com/ubold/layouts/creative/pages-500.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/pages-500.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:42	3575/3575	---M-Z	200	added ('OK')	text/html	etag:%22df7-5e1506551d823-gzip%22	https://coderthemes.com/ubold/layouts/creative/pages-500-two.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/pages-500-two.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:42	89891/89891	---M-Z	200	added ('OK')	text/html	etag:%2215f23-5e1506551e7c3-gzip%22	https://coderthemes.com/ubold/layouts/creative/pages-starter.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/pages-starter.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:42	102602/102602	---M-Z	200	added ('OK')	text/html	etag:%22190ca-5e1506551e7c3-gzip%22	https://coderthemes.com/ubold/layouts/creative/pages-timeline.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/pages-timeline.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:43	105141/105141	---M-Z	200	added ('OK')	text/html	etag:%2219ab5-5e1506551e7c3-gzip%22	https://coderthemes.com/ubold/layouts/creative/pages-sitemap.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/pages-sitemap.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:43	100264/100264	---M-Z	200	added ('OK')	text/html	etag:%22187a8-5e1506551e7c3-gzip%22	https://coderthemes.com/ubold/layouts/creative/pages-invoice.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/pages-invoice.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
